"ADVNUM","CERTIFICATE NUMBER","PARCEL","WINNINGBID","FACE AMOUNT","BIDDER ID","PRIMARY NAME ON ACCOUNT"
"00002","NULL","NULL","4.00","1606.06","2868","NULL"
"00003","NULL","NULL","4.00","1964.92","2868","NULL"
"00004","NULL","NULL","7.00","898.45","2868","NULL"
"00007","NULL","NULL","6.00","770.27","3286","NULL"
"00008","NULL","NULL","4.00","842.55","2868","NULL"
"00009","NULL","NULL","0.00","361.61","3446","NULL"
"00010","NULL","NULL","0.00","576.30","3446","NULL"
"00011","NULL","NULL","16.00","78.91","2868","NULL"
"00012","NULL","NULL","7.00","438.03","2868","NULL"
"00013","NULL","NULL","4.00","864.49","2868","NULL"
"00014","NULL","NULL","6.00","2708.56","2437","NULL"
"00015","NULL","NULL","0.00","97.92","2805","NULL"
"00018","NULL","NULL","6.00","2352.08","2437","NULL"
"00020","NULL","NULL","6.00","864.21","2868","NULL"
"00021","NULL","NULL","6.00","748.61","2868","NULL"
"00022","NULL","NULL","5.00","1034.38","2740","NULL"
"00023","NULL","NULL","6.00","563.51","3570","NULL"
"00024","NULL","NULL","7.00","1441.73","2868","NULL"
"00025","NULL","NULL","7.00","640.36","3508","NULL"
"00026","NULL","NULL","6.00","1389.46","3373","NULL"
"00028","NULL","NULL","7.00","979.00","3508","NULL"
"00029","NULL","NULL","6.00","4644.55","2437","NULL"
"00031","NULL","NULL","4.00","836.19","3288","NULL"
"00034","NULL","NULL","6.00","648.28","2437","NULL"
"00035","NULL","NULL","2.00","995.72","2892","NULL"
"00037","NULL","NULL","3.00","619.25","3479","NULL"
"00038","NULL","NULL","6.00","522.55","3464","NULL"
"00039","NULL","NULL","7.00","596.61","3508","NULL"
"00041","NULL","NULL","7.00","2689.65","3508","NULL"
"00042","NULL","NULL","7.00","406.19","3518","NULL"
"00043","NULL","NULL","7.00","1093.66","3508","NULL"
"00044","NULL","NULL","6.00","6667.97","3373","NULL"
"00045","NULL","NULL","8.00","1318.78","2356","NULL"
"00046","NULL","NULL","6.00","5319.66","3373","NULL"
"00050","NULL","NULL","0.00","551.45","3479","NULL"
"00051","NULL","NULL","0.00","343.54","3325","NULL"
"00056","NULL","NULL","0.00","1451.43","3288","NULL"
"00057","NULL","NULL","6.00","7497.20","2437","NULL"
"00058","NULL","NULL","6.00","4205.88","2437","NULL"
"00059","NULL","NULL","6.00","8423.82","2437","NULL"
"00060","NULL","NULL","4.00","53.11","3480","NULL"
"00061","NULL","NULL","3.00","1508.88","3506","NULL"
"00062","NULL","NULL","4.00","622.38","2328","NULL"
"00063","NULL","NULL","4.00","701.61","2892","NULL"
"00064","NULL","NULL","6.00","1654.77","3373","NULL"
"00068","NULL","NULL","7.00","1407.68","3508","NULL"
"00070","NULL","NULL","6.00","375.40","3464","NULL"
"00071","NULL","NULL","7.00","10810.67","3311","NULL"
"00072","NULL","NULL","7.00","656.35","3508","NULL"
"00073","NULL","NULL","4.00","811.09","3316","NULL"
"00074","NULL","NULL","5.00","1656.97","530","NULL"
"00077","NULL","NULL","5.00","1335.23","3473","NULL"
"00078","NULL","NULL","3.00","848.16","3591","NULL"
"00080","NULL","NULL","6.00","498.90","3570","NULL"
"00082","NULL","NULL","0.00","1633.06","3303","NULL"
"00083","NULL","NULL","0.00","2234.20","3325","NULL"
"00084","NULL","NULL","2.00","425.65","3464","NULL"
"00086","NULL","NULL","3.00","1194.10","3531","NULL"
"00087","NULL","NULL","0.00","918.91","3288","NULL"
"00092","NULL","NULL","8.00","767.74","3561","NULL"
"00093","NULL","NULL","7.00","305.92","3303","NULL"
"00094","NULL","NULL","9.00","425.18","3561","NULL"
"00097","NULL","NULL","9.00","427.70","3561","NULL"
"00098","NULL","NULL","8.00","517.38","3561","NULL"
"00099","NULL","NULL","9.00","431.79","3561","NULL"
"00100","NULL","NULL","5.00","1084.31","530","NULL"
"00104","NULL","NULL","9.00","2565.07","2356","NULL"
"00106","NULL","NULL","6.00","1278.16","3373","NULL"
"00108","NULL","NULL","9.00","440.76","3561","NULL"
"00109","NULL","NULL","0.00","741.02","3325","NULL"
"00110","NULL","NULL","7.00","380.08","3303","NULL"
"00111","NULL","NULL","11.00","107.39","3561","NULL"
"00112","NULL","NULL","0.00","57.75","3303","NULL"
"00116","NULL","NULL","7.00","54.69","3524","NULL"
"00117","NULL","NULL","7.00","54.69","3524","NULL"
"00119","NULL","NULL","16.00","54.69","3561","NULL"
"00120","NULL","NULL","16.00","54.69","3561","NULL"
"00121","NULL","NULL","16.00","54.69","3561","NULL"
"00122","NULL","NULL","16.00","54.69","3561","NULL"
"00124","NULL","NULL","16.00","54.69","3561","NULL"
"00125","NULL","NULL","16.00","54.69","3561","NULL"
"00126","NULL","NULL","16.00","54.69","3561","NULL"
"00127","NULL","NULL","9.00","150.18","3561","NULL"
"00129","NULL","NULL","0.00","1830.20","3288","NULL"
"00130","NULL","NULL","11.00","170.47","3561","NULL"
"00131","NULL","NULL","7.00","745.34","2444","NULL"
"00134","NULL","NULL","0.00","60.26","3522","NULL"
"00135","NULL","NULL","16.00","3249.34","2356","NULL"
"00136","NULL","NULL","0.00","56.53","131","NULL"
"00138","NULL","NULL","10.00","680.42","131","NULL"
"00140","NULL","NULL","8.00","792.98","3464","NULL"
"00141","NULL","NULL","9.00","672.76","2894","NULL"
"00142","NULL","NULL","5.00","5264.13","3126","NULL"
"00145","NULL","NULL","0.00","338.79","3546","NULL"
"00147","NULL","NULL","8.00","906.90","2829","NULL"
"00148","NULL","NULL","9.00","320.51","3523","NULL"
"00149","NULL","NULL","9.00","583.04","2894","NULL"
"00153","NULL","NULL","3.00","2091.76","3473","NULL"
"00156","NULL","NULL","5.00","2486.73","3555","NULL"
"00157","NULL","NULL","4.00","933.73","2328","NULL"
"00158","NULL","NULL","6.00","1885.76","2437","NULL"
"00159","NULL","NULL","4.00","1885.76","2328","NULL"
"00160","NULL","NULL","0.00","1885.76","3473","NULL"
"00161","NULL","NULL","4.00","2471.91","2328","NULL"
"00162","NULL","NULL","5.00","2784.78","3555","NULL"
"00163","NULL","NULL","4.00","2377.91","2328","NULL"
"00165","NULL","NULL","5.00","2784.78","3555","NULL"
"00166","NULL","NULL","5.00","2784.78","3555","NULL"
"00167","NULL","NULL","5.00","2784.78","3555","NULL"
"00168","NULL","NULL","5.00","2784.78","2892","NULL"
"00169","NULL","NULL","5.00","2784.78","3555","NULL"
"00170","NULL","NULL","7.00","2264.92","2437","NULL"
"00171","NULL","NULL","5.00","2897.38","3555","NULL"
"00173","NULL","NULL","7.00","2614.44","2437","NULL"
"00174","NULL","NULL","5.00","1286.16","3288","NULL"
"00176","NULL","NULL","0.00","140.98","3473","NULL"
"00178","NULL","NULL","0.00","1204.30","3515","NULL"
"00179","NULL","NULL","5.00","690.81","3303","NULL"
"00182","NULL","NULL","5.00","1487.06","3570","NULL"
"00183","NULL","NULL","6.00","1064.97","3355","NULL"
"00184","NULL","NULL","5.00","1294.46","2328","NULL"
"00185","NULL","NULL","6.00","1294.11","2437","NULL"
"00186","NULL","NULL","5.00","1294.11","3584","NULL"
"00187","NULL","NULL","4.00","1513.95","3584","NULL"
"00188","NULL","NULL","7.00","1520.97","2437","NULL"
"00189","NULL","NULL","5.00","1247.51","3570","NULL"
"00190","NULL","NULL","6.00","1476.27","2437","NULL"
"00191","NULL","NULL","9.00","575.61","2894","NULL"
"00192","NULL","NULL","8.00","299.51","3340","NULL"
"00193","NULL","NULL","8.00","624.75","2829","NULL"
"00194","NULL","NULL","8.00","264.91","3340","NULL"
"00195","NULL","NULL","9.00","622.85","2894","NULL"
"00197","NULL","NULL","13.00","7502.36","2356","NULL"
"00198","NULL","NULL","5.00","484.00","3583","NULL"
"00199","NULL","NULL","8.00","1866.96","3168","NULL"
"00200","NULL","NULL","9.00","669.32","3550","NULL"
"00201","NULL","NULL","6.00","3600.25","3373","NULL"
"00202","NULL","NULL","8.00","8993.19","131","NULL"
"00203","NULL","NULL","11.00","367.19","131","NULL"
"00205","NULL","NULL","6.00","9001.60","3373","NULL"
"00206","NULL","NULL","14.00","272.83","3308","NULL"
"00207","NULL","NULL","15.00","138.60","3308","NULL"
"00208","NULL","NULL","8.00","544.01","131","NULL"
"00209","NULL","NULL","13.00","327.34","131","NULL"
"00211","NULL","NULL","9.00","180.70","131","NULL"
"00212","NULL","NULL","7.00","2676.39","3373","NULL"
"00215","NULL","NULL","4.00","212.25","2892","NULL"
"00216","NULL","NULL","6.00","694.29","3426","NULL"
"00217","NULL","NULL","12.00","694.29","3518","NULL"
"00218","NULL","NULL","10.00","435.13","2849","NULL"
"00219","NULL","NULL","6.00","694.29","3426","NULL"
"00220","NULL","NULL","0.00","287.77","3479","NULL"
"00221","NULL","NULL","0.00","142.31","2567","NULL"
"00222","NULL","NULL","9.00","142.31","131","NULL"
"00223","NULL","NULL","0.00","269.72","2892","NULL"
"00224","NULL","NULL","0.00","267.05","2567","NULL"
"00225","NULL","NULL","8.00","767.37","2829","NULL"
"00226","NULL","NULL","16.00","2040.72","2356","NULL"
"00227","NULL","NULL","10.00","410.08","2428","NULL"
"00228","NULL","NULL","8.00","976.75","2850","NULL"
"00229","NULL","NULL","8.00","642.76","2849","NULL"
"00230","NULL","NULL","8.00","646.14","3568","NULL"
"00231","NULL","NULL","7.00","7730.55","2829","NULL"
"00234","NULL","NULL","6.00","1139.70","2444","NULL"
"00235","NULL","NULL","6.00","1133.73","3373","NULL"
"00237","NULL","NULL","5.00","687.38","2849","NULL"
"00238","NULL","NULL","0.00","131.76","131","NULL"
"00239","NULL","NULL","11.00","121.86","3523","NULL"
"00240","NULL","NULL","11.00","248.89","3523","NULL"
